Age,Income,Spending_Score,Engagement_Level,Purchase_Frequency,Product_Category,Customer_Segment,Met_Target
25,127803,17.17,4,11,Groceries,Low-Value,1
59,139682,65.38,2,29,Clothing,Low-Value,1
33,33386,2.55,4,41,Beauty,Medium-Value,0
25,144069,6.36,5,5,Electronics,Low-Value,0
18,74460,22.11,5,7,Groceries,Low-Value,0
61,26221,51.24,5,22,Furniture,Medium-Value,0
22,43474,54.59,4,47,Clothing,High-Value,0
20,126073,3.43,1,4,Groceries,Low-Value,1
18,135375,17.04,8,32,Beauty,Medium-Value,1
21,132660,49.97,3,19,Clothing,Low-Value,0
57,41045,59.39,2,45,Furniture,Low-Value,1
52,111319,14.84,9,33,Furniture,Low-Value,0
49,136582,39.88,7,1,Clothing,Medium-Value,1
59,125693,90.44,9,46,Beauty,Medium-Value,1
51,24922,99.89,2,41,Electronics,Low-Value,1
60,131943,98.72,9,44,Electronics,Medium-Value,1
42,42706,88.17,9,41,Furniture,Medium-Value,1
27,62771,39.47,9,8,Beauty,Low-Value,1
38,72335,68.66,4,32,Furniture,Medium-Value,1
63,118015,41.66,3,30,Electronics,Low-Value,0
56,72949,64.85,6,46,Furniture,Low-Value,1
44,90714,30.94,3,28,Clothing,Medium-Value,0
44,115558,60.62,9,41,Clothing,Medium-Value,1
19,35240,52.38,3,32,Beauty,High-Value,0
58,111756,2.45,2,25,Electronics,Low-Value,0
65,122272,79.07,8,34,Beauty,Low-Value,1
30,22716,1.19,6,33,Beauty,High-Value,0
26,36574,29.32,8,13,Electronics,Low-Value,0
69,131815,0.59,7,25,Groceries,Medium-Value,1
53,103255,37.62,3,42,Groceries,High-Value,1
39,93717,6.32,8,40,Furniture,Medium-Value,0
59,131299,91.35,1,39,Groceries,Low-Value,1
43,64066,41.57,1,44,Clothing,High-Value,0
29,135066,45.95,8,49,Beauty,Medium-Value,1
34,81826,34.99,9,44,Furniture,Medium-Value,1
31,40213,62.75,6,48,Beauty,Medium-Value,1
31,91916,78.44,5,10,Electronics,Low-Value,0
51,86151,64.81,2,31,Groceries,Low-Value,1
37,148518,74.82,9,44,Electronics,High-Value,1
28,137018,90.6,6,11,Furniture,Low-Value,1
33,149024,86.35,8,25,Clothing,Medium-Value,1
68,70906,67.41,9,46,Groceries,Medium-Value,1
48,20463,21.46,9,45,Electronics,Low-Value,0
23,51973,63.77,8,34,Groceries,Medium-Value,0
36,94694,50.61,8,20,Beauty,High-Value,1
54,40651,71.72,3,7,Clothing,Low-Value,0
21,88694,83.29,3,33,Groceries,Medium-Value,1
64,40008,74.27,2,35,Clothing,Medium-Value,0
21,131738,84.66,1,29,Beauty,Medium-Value,0
37,90474,6.39,4,12,Beauty,Low-Value,0
27,58185,3.16,2,5,Electronics,Medium-Value,0
41,107924,25.85,2,12,Furniture,High-Value,0
52,94417,90.07,5,29,Electronics,Low-Value,1
43,145502,82.37,4,35,Clothing,Medium-Value,1
54,91139,68.27,1,20,Electronics,High-Value,1
55,54980,70.08,9,37,Groceries,Medium-Value,1
38,42504,72.67,4,1,Electronics,Medium-Value,0
57,74970,94.26,5,16,Furniture,High-Value,0
56,36766,83.22,7,30,Furniture,Low-Value,1
38,136944,62.34,2,9,Clothing,Medium-Value,1
27,113922,66.57,8,42,Beauty,Medium-Value,1
55,31695,21.37,2,10,Furniture,Low-Value,0
63,37796,65.73,5,13,Clothing,Medium-Value,1
21,62543,42.47,2,48,Furniture,Low-Value,0
62,34559,15.3,2,20,Furniture,Low-Value,1
37,124450,80.64,4,29,Beauty,Low-Value,1
34,53139,51.02,4,4,Groceries,Low-Value,1
24,140494,97.74,8,46,Clothing,Low-Value,1
21,123869,28.17,6,49,Furniture,High-Value,1
46,28802,48.07,8,28,Furniture,Low-Value,0
31,93843,44.8,7,37,Electronics,Medium-Value,1
20,60205,12.08,4,13,Groceries,Medium-Value,1
41,118750,42.61,2,3,Beauty,Low-Value,0
54,54159,28.76,9,37,Clothing,High-Value,0
33,31516,16.03,2,48,Furniture,High-Value,0
69,70492,28.22,1,19,Clothing,Low-Value,0
21,49086,23.33,8,28,Beauty,High-Value,0
41,133758,73.41,9,19,Groceries,Medium-Value,1
51,50480,3.08,1,17,Electronics,Low-Value,1
47,72091,61.75,7,18,Groceries,Medium-Value,0
35,148023,76.07,2,18,Electronics,Medium-Value,0
36,130195,48.07,6,23,Clothing,Medium-Value,0
48,67766,93.16,5,40,Groceries,Medium-Value,0
36,58737,70.79,1,9,Groceries,Low-Value,1
66,29265,74.79,2,29,Groceries,High-Value,1
63,134165,19.69,2,42,Beauty,High-Value,0
36,139501,77.73,6,29,Clothing,Medium-Value,1
39,138257,83.21,1,2,Electronics,Low-Value,0
41,90990,36.13,4,17,Groceries,Medium-Value,0
62,121454,21.34,5,45,Clothing,Medium-Value,0
29,111717,38.51,2,31,Beauty,High-Value,0
47,35386,73.96,2,28,Beauty,High-Value,1
55,124718,41.76,7,43,Clothing,High-Value,0
48,57425,73.67,7,48,Electronics,Medium-Value,1
53,141635,11.36,6,39,Clothing,High-Value,1
36,63254,80.6,1,30,Clothing,Low-Value,0
65,109863,25.32,3,35,Furniture,Low-Value,1
62,138350,24.89,9,48,Beauty,Low-Value,0
53,73634,59.04,1,20,Electronics,High-Value,1
47,106717,7.01,2,16,Furniture,High-Value,0
66,67662,2.63,8,34,Clothing,Low-Value,1
50,106988,26.1,7,14,Beauty,Low-Value,0
35,123784,53.81,9,26,Furniture,High-Value,1
69,126337,90.76,4,20,Furniture,Medium-Value,1
66,119287,84.64,4,42,Electronics,Medium-Value,1
45,107527,49.04,7,24,Clothing,Medium-Value,0
64,126847,3.71,1,43,Electronics,Medium-Value,1
28,95452,53.53,9,18,Furniture,High-Value,1
62,30143,70.48,2,43,Furniture,Low-Value,0
50,111391,33.92,1,9,Electronics,Low-Value,1
34,35581,11.11,7,19,Furniture,Low-Value,1
23,87443,27.86,6,20,Groceries,Low-Value,1
21,49424,77.16,3,42,Beauty,Medium-Value,0
37,108844,35.12,1,30,Clothing,High-Value,0
65,61984,81.2,5,26,Beauty,Medium-Value,0
64,61505,31.95,4,31,Clothing,High-Value,0
44,132061,16.36,5,35,Furniture,High-Value,0
32,122478,43.58,1,3,Electronics,Medium-Value,1
23,82699,45.23,1,40,Electronics,Medium-Value,1
64,46957,1.61,5,29,Furniture,Medium-Value,0
31,45464,11.7,6,6,Clothing,Low-Value,0
28,134012,18.49,5,1,Furniture,Medium-Value,0
56,43649,11.36,2,24,Clothing,Medium-Value,0
26,62065,34.15,9,38,Furniture,Medium-Value,1
43,112661,96.46,5,34,Furniture,Medium-Value,1
33,54758,50.92,5,7,Furniture,Low-Value,0
22,25596,62.76,9,11,Electronics,Medium-Value,1
69,36374,35.64,3,11,Clothing,Low-Value,0
27,138686,32.35,5,36,Furniture,Low-Value,0
67,23775,2.31,5,20,Beauty,Medium-Value,1
20,47388,50.03,2,16,Beauty,Low-Value,0
30,143800,48.36,4,5,Electronics,High-Value,0
60,41029,15.78,2,24,Groceries,Low-Value,1
66,103981,76.43,5,30,Electronics,Medium-Value,1
47,73639,49.27,2,30,Groceries,Medium-Value,1
62,134010,33.9,9,39,Electronics,Low-Value,0
23,34645,14.69,6,48,Beauty,Medium-Value,0
34,51105,55.22,8,47,Furniture,Medium-Value,1
62,33668,75.28,9,37,Clothing,Low-Value,1
68,147949,28.2,8,33,Furniture,Low-Value,0
36,35960,21.88,5,20,Beauty,Medium-Value,0
59,146519,52.19,5,22,Clothing,Low-Value,1
52,31357,15.53,6,41,Groceries,Medium-Value,0
63,84604,66.66,1,21,Groceries,High-Value,1
43,122739,60.53,8,37,Beauty,Low-Value,1
68,71796,8.71,2,27,Clothing,Medium-Value,0
22,35804,3.65,6,38,Furniture,Medium-Value,0
46,147732,62.03,9,35,Beauty,Medium-Value,1
54,135733,29.43,3,38,Groceries,Low-Value,0
37,34626,8.64,2,40,Beauty,Medium-Value,1
66,48132,75.94,5,6,Furniture,Low-Value,1
38,27951,31.4,9,32,Electronics,Low-Value,0
27,26449,45.96,6,16,Electronics,Medium-Value,0
22,39065,23.68,8,28,Furniture,Low-Value,0
53,121503,62.73,8,16,Clothing,Low-Value,1
23,125072,30.15,7,27,Beauty,Low-Value,0
43,29130,96.8,5,3,Furniture,Low-Value,0
21,109360,70.29,2,49,Electronics,Low-Value,1
56,82287,13.67,5,21,Groceries,Low-Value,1
56,126937,41.67,7,38,Furniture,Low-Value,1
67,71702,38.54,7,38,Furniture,Medium-Value,1
52,56993,53.42,2,30,Furniture,Low-Value,1
18,51875,84.19,7,22,Electronics,Medium-Value,0
41,135284,58.34,6,19,Electronics,Low-Value,1
53,26054,6.16,7,31,Furniture,Medium-Value,0
23,119809,65.54,8,20,Furniture,Low-Value,1
58,127357,0.83,4,47,Clothing,High-Value,1
63,68517,78.0,1,19,Groceries,Medium-Value,1
61,96368,66.66,8,2,Beauty,Low-Value,1
48,49670,30.88,8,40,Beauty,Low-Value,1
37,69112,29.24,3,39,Beauty,Medium-Value,0
41,108388,79.83,3,27,Electronics,High-Value,1
42,109156,78.33,5,8,Electronics,Medium-Value,1
53,48307,35.23,3,45,Clothing,Medium-Value,0
38,133087,29.89,5,27,Electronics,Low-Value,1
47,87087,55.98,8,15,Furniture,Low-Value,1
41,67922,0.84,1,12,Groceries,Low-Value,1
61,83080,8.27,2,47,Groceries,Low-Value,1
59,113348,12.62,2,14,Groceries,Low-Value,0
47,99335,18.54,4,7,Groceries,Low-Value,1
39,46312,51.2,9,17,Beauty,Medium-Value,0
45,125156,99.22,2,26,Beauty,Medium-Value,1
24,86985,65.26,9,37,Furniture,Low-Value,1
52,140641,6.13,7,20,Clothing,High-Value,1
45,77608,52.56,8,10,Electronics,Low-Value,0
31,109962,49.66,1,19,Electronics,Low-Value,0
27,120963,14.42,5,18,Beauty,Medium-Value,1
33,60277,92.03,9,30,Groceries,Medium-Value,0
33,51551,44.08,4,30,Furniture,High-Value,0
48,109813,99.46,2,25,Clothing,Low-Value,1
59,76597,42.01,6,24,Beauty,Low-Value,1
42,121025,60.8,2,10,Furniture,Medium-Value,1
30,144342,10.48,3,2,Furniture,Low-Value,0
23,65212,45.42,8,38,Beauty,Low-Value,1
61,29637,23.88,3,32,Furniture,Medium-Value,0
26,63258,83.56,2,35,Groceries,Low-Value,0
62,55693,78.39,6,37,Furniture,Low-Value,0
53,29824,82.42,3,7,Clothing,Low-Value,0
60,149553,72.36,1,7,Furniture,Low-Value,1
37,46950,83.27,3,27,Electronics,Low-Value,1
35,43488,20.08,6,10,Furniture,Medium-Value,0
60,147870,45.2,3,33,Beauty,Low-Value,0
38,124544,69.18,9,43,Electronics,High-Value,1
21,135200,63.74,7,7,Beauty,Low-Value,1
67,20215,71.64,5,6,Clothing,High-Value,1
50,125603,22.43,2,6,Groceries,Medium-Value,0
44,31523,9.84,9,13,Clothing,Low-Value,1
24,95900,91.68,5,48,Electronics,Low-Value,0
23,88689,56.02,7,13,Groceries,Low-Value,1
32,43834,15.38,9,2,Furniture,Medium-Value,0
35,54474,79.34,4,19,Electronics,Low-Value,0
49,63066,91.49,9,19,Groceries,Medium-Value,1
28,119871,16.96,1,38,Beauty,Medium-Value,1
37,30400,81.74,6,2,Groceries,Medium-Value,1
41,145211,93.32,2,26,Beauty,Medium-Value,1
32,30345,93.84,8,6,Beauty,Low-Value,1
65,53896,91.42,5,20,Groceries,High-Value,1
24,105430,54.64,3,23,Clothing,Medium-Value,0
38,48899,35.62,2,15,Clothing,High-Value,0
59,126171,0.73,8,6,Beauty,Low-Value,1
43,48229,6.09,7,28,Electronics,High-Value,0
61,137053,42.88,9,35,Groceries,High-Value,1
31,25583,39.93,8,11,Electronics,Medium-Value,0
54,24897,18.47,4,8,Clothing,Medium-Value,0
38,140406,39.55,2,49,Electronics,High-Value,0
35,91537,17.47,2,24,Furniture,High-Value,1
22,129417,84.88,2,21,Furniture,Medium-Value,1
20,24567,29.82,6,49,Clothing,Low-Value,1
40,94807,59.86,7,36,Electronics,High-Value,1
43,149648,50.28,6,7,Groceries,Low-Value,1
54,132652,5.19,2,5,Clothing,Low-Value,1
41,97239,94.22,4,29,Furniture,High-Value,0
66,33329,52.72,3,16,Clothing,High-Value,1
36,121045,32.51,4,6,Electronics,High-Value,1
68,137708,15.81,5,14,Electronics,Medium-Value,1
42,91792,33.85,7,2,Electronics,Medium-Value,1
38,20228,2.05,9,25,Beauty,High-Value,0
29,110282,36.36,2,31,Electronics,Low-Value,0
58,102214,53.15,8,13,Furniture,Medium-Value,1
50,57052,87.19,3,18,Furniture,Medium-Value,0
67,77769,68.74,9,17,Beauty,Low-Value,0
21,66032,11.16,4,45,Furniture,Low-Value,0
59,131694,14.77,3,28,Furniture,Low-Value,1
24,108721,42.81,6,12,Clothing,Medium-Value,0
39,53686,19.57,9,35,Electronics,Low-Value,0
50,96981,2.78,7,22,Clothing,Medium-Value,0
34,118802,80.5,4,39,Clothing,Medium-Value,0
41,83261,1.95,3,1,Furniture,Medium-Value,1
51,22809,83.07,4,37,Groceries,Low-Value,0
45,123265,14.41,3,21,Electronics,Medium-Value,0
60,61785,97.47,3,1,Groceries,Low-Value,1
58,56547,60.39,9,4,Furniture,Low-Value,0
56,62818,73.5,4,32,Beauty,Low-Value,1
39,120422,11.05,9,1,Clothing,Medium-Value,1
66,91927,86.21,5,13,Furniture,Low-Value,0
34,85681,83.92,7,46,Furniture,Low-Value,1
51,99465,65.3,5,47,Groceries,Low-Value,1
23,109862,50.23,1,17,Beauty,High-Value,1
63,115527,72.15,2,12,Clothing,High-Value,1
23,133221,0.59,5,7,Beauty,Low-Value,1
51,57333,59.24,6,3,Beauty,Low-Value,0
18,146457,84.74,7,26,Beauty,High-Value,1
27,36576,35.69,2,31,Electronics,Low-Value,0
38,139875,10.83,9,36,Beauty,Low-Value,0
22,59405,42.09,6,26,Furniture,Low-Value,0
19,114000,72.71,2,3,Electronics,High-Value,1
39,93779,10.73,2,44,Electronics,Medium-Value,0
65,51601,20.6,3,28,Beauty,Low-Value,0
19,87946,14.76,1,44,Furniture,Low-Value,1
27,87356,79.69,9,17,Clothing,High-Value,1
51,72116,6.29,4,38,Beauty,Medium-Value,0
33,120825,68.66,5,47,Electronics,Medium-Value,1
65,144749,36.65,7,30,Clothing,Low-Value,1
68,137256,75.58,1,2,Clothing,Medium-Value,1
56,124186,96.44,3,8,Electronics,Low-Value,0
39,82894,11.45,3,14,Clothing,Medium-Value,0
29,54635,31.44,2,37,Furniture,Low-Value,0
41,27465,81.01,8,35,Furniture,Low-Value,0
64,76754,26.62,5,42,Beauty,Medium-Value,0
57,117975,21.51,1,39,Beauty,High-Value,0
55,112850,82.54,2,11,Clothing,Low-Value,1
27,129765,98.71,1,15,Electronics,Low-Value,1
52,105119,55.69,6,2,Furniture,Medium-Value,1
68,112691,27.8,9,37,Groceries,Medium-Value,0
66,58871,39.86,7,43,Beauty,Medium-Value,0
49,82874,17.01,5,32,Furniture,Medium-Value,0
24,97733,76.19,3,40,Clothing,Low-Value,1
38,49511,77.35,8,13,Furniture,Medium-Value,0
37,100960,87.51,4,43,Furniture,Low-Value,1
43,68821,2.66,9,17,Clothing,High-Value,1
21,85776,56.2,5,15,Beauty,Medium-Value,1
63,138128,21.43,6,33,Beauty,Medium-Value,0
69,90167,34.09,5,16,Groceries,Low-Value,0
39,95135,78.5,7,13,Groceries,Low-Value,1
32,64462,19.2,7,22,Beauty,Medium-Value,0
57,81382,63.83,1,23,Beauty,Low-Value,1
38,110194,65.46,2,36,Beauty,High-Value,1
32,123381,95.41,7,43,Beauty,Medium-Value,1
39,52574,77.52,8,10,Furniture,Low-Value,1
69,122072,80.36,4,17,Groceries,Low-Value,0
45,61910,53.16,6,30,Clothing,Medium-Value,0
31,93531,18.68,3,13,Electronics,Low-Value,1
44,45186,42.56,7,30,Clothing,Medium-Value,1
58,114781,54.95,3,46,Electronics,Medium-Value,0
57,42813,67.84,7,30,Furniture,Low-Value,1
45,98812,60.77,8,7,Groceries,Medium-Value,1
43,105525,39.4,3,10,Electronics,Medium-Value,1
66,98282,26.53,2,35,Beauty,High-Value,0
19,129779,16.82,6,2,Furniture,Medium-Value,1
42,38557,69.38,4,30,Electronics,Medium-Value,1
20,48060,64.54,8,19,Beauty,Low-Value,1
25,78866,68.74,2,39,Furniture,Low-Value,1
61,92104,37.25,4,37,Electronics,Low-Value,1
50,120905,26.24,2,3,Beauty,Medium-Value,0
59,104577,75.97,2,25,Groceries,Low-Value,0
69,26080,77.36,2,34,Furniture,Medium-Value,1
52,33854,45.56,1,22,Electronics,Low-Value,1
23,142013,61.19,4,38,Beauty,Medium-Value,1
56,87695,37.35,2,14,Groceries,Medium-Value,0
69,47025,70.19,9,39,Beauty,Medium-Value,0
40,72982,83.57,9,2,Groceries,High-Value,1
42,61081,68.82,7,32,Electronics,Medium-Value,1
67,24368,51.26,6,43,Beauty,Low-Value,1
60,119621,45.87,3,3,Beauty,Medium-Value,1
36,139181,64.23,7,41,Clothing,Medium-Value,1
22,47094,67.98,1,8,Furniture,Medium-Value,0
68,66040,55.87,9,26,Beauty,High-Value,1
28,86766,62.49,4,32,Groceries,Low-Value,1
29,103053,9.66,6,11,Furniture,High-Value,0
27,43991,95.18,6,1,Electronics,Low-Value,1
25,21301,79.08,3,15,Furniture,Medium-Value,1
41,48610,37.39,4,4,Clothing,Low-Value,0
45,101463,56.28,3,4,Electronics,Low-Value,1
58,54678,4.73,6,28,Beauty,High-Value,0
53,44466,4.12,1,10,Electronics,Medium-Value,0
54,100440,25.08,8,11,Electronics,High-Value,0
38,60875,68.97,8,23,Clothing,Low-Value,0
25,46081,85.21,9,47,Groceries,Medium-Value,1
26,44354,55.92,6,3,Electronics,Medium-Value,0
64,113297,53.21,1,39,Groceries,Low-Value,1
32,38300,40.23,3,39,Furniture,Low-Value,0
65,84384,16.16,1,17,Clothing,Low-Value,0
63,115027,11.84,5,22,Beauty,High-Value,0
57,141684,76.07,3,27,Electronics,Medium-Value,1
35,80892,92.75,2,16,Groceries,Low-Value,0
59,55525,45.83,3,16,Electronics,Low-Value,0
37,46532,65.94,9,40,Clothing,Low-Value,0
23,26464,91.45,8,3,Beauty,Medium-Value,1
29,36562,9.01,3,47,Furniture,High-Value,0
19,127392,77.05,2,33,Furniture,Medium-Value,1
24,75514,61.68,5,42,Groceries,Low-Value,0
33,133428,59.86,1,2,Furniture,Medium-Value,0
20,132564,29.25,4,39,Groceries,High-Value,1
62,128047,68.39,8,46,Beauty,Medium-Value,1
20,94219,79.48,1,48,Electronics,High-Value,0
44,52634,11.29,5,27,Clothing,Low-Value,1
67,20060,53.35,4,15,Beauty,Medium-Value,0
60,29269,10.13,6,7,Beauty,Medium-Value,0
57,83143,87.26,7,45,Furniture,Medium-Value,1
55,43065,50.76,9,42,Furniture,Medium-Value,0
50,22895,80.8,1,9,Clothing,Low-Value,0
45,100859,36.81,4,41,Electronics,Low-Value,1
18,32352,12.51,6,6,Beauty,High-Value,0
25,130179,4.15,7,12,Furniture,Low-Value,1
54,69737,28.15,7,30,Beauty,High-Value,0
49,124127,24.42,8,20,Electronics,Medium-Value,1
65,116426,56.04,8,20,Groceries,Medium-Value,1
60,52016,2.17,8,46,Electronics,High-Value,1
54,81304,52.06,8,27,Beauty,Medium-Value,1
21,31962,39.18,8,20,Beauty,Medium-Value,0
47,53302,57.71,6,7,Clothing,Low-Value,1
23,105382,70.24,9,40,Beauty,High-Value,1
63,24011,63.41,3,40,Furniture,Medium-Value,0
36,149716,98.46,6,30,Clothing,Medium-Value,1
49,39782,13.83,5,8,Beauty,Medium-Value,0
26,87691,42.97,8,2,Electronics,Low-Value,1
29,140654,42.48,4,14,Beauty,High-Value,0
28,142017,41.71,4,10,Electronics,Low-Value,1
63,59725,66.38,5,18,Electronics,Low-Value,0
33,29196,48.98,6,18,Beauty,Low-Value,0
18,63459,51.74,4,16,Electronics,Low-Value,0
62,107245,43.24,2,5,Groceries,Medium-Value,1
38,149613,99.17,2,31,Clothing,Low-Value,1
47,98863,92.76,3,37,Beauty,Low-Value,1
30,143206,30.77,2,20,Groceries,Low-Value,1
51,139391,11.16,1,23,Electronics,Medium-Value,1
21,121010,83.98,8,32,Electronics,Medium-Value,1
45,52769,99.72,5,42,Clothing,Medium-Value,0
55,127529,29.26,1,17,Groceries,Medium-Value,0
48,145361,35.78,9,13,Groceries,Medium-Value,0
44,44700,94.16,8,49,Beauty,Low-Value,1
22,135792,71.11,4,13,Electronics,High-Value,1
42,100356,29.56,8,17,Furniture,Low-Value,0
20,96427,58.1,7,15,Beauty,Low-Value,1
50,120165,94.42,7,26,Beauty,Medium-Value,1
21,25269,81.18,1,44,Beauty,Medium-Value,0
42,141631,74.18,6,28,Clothing,High-Value,1
37,63880,73.7,4,42,Clothing,Low-Value,0
51,134003,17.8,2,45,Beauty,Medium-Value,1
43,28320,82.47,7,30,Furniture,Medium-Value,0
22,69589,27.61,9,43,Groceries,Low-Value,0
52,139534,93.04,5,35,Groceries,Low-Value,1
45,96276,36.46,8,22,Electronics,Medium-Value,1
46,55897,85.77,5,10,Groceries,Low-Value,1
26,78565,26.62,7,11,Groceries,Low-Value,1
69,50930,51.45,7,38,Furniture,Low-Value,1
55,77233,10.69,9,33,Groceries,Low-Value,0
67,102821,66.01,3,6,Furniture,Low-Value,1
23,34380,83.61,1,37,Clothing,Low-Value,0
36,96896,71.84,2,7,Furniture,Low-Value,1
61,90934,52.33,6,44,Clothing,High-Value,1
28,75830,4.51,9,12,Furniture,Low-Value,1
19,25529,93.34,3,7,Beauty,Medium-Value,1
64,141292,70.55,2,2,Clothing,High-Value,1
61,114598,74.59,1,1,Clothing,High-Value,1
61,122222,79.47,2,23,Groceries,Low-Value,1
26,102987,74.77,3,25,Clothing,Low-Value,0
38,69178,44.11,7,18,Furniture,Medium-Value,1
41,26937,73.36,2,44,Beauty,High-Value,0
51,141952,62.5,5,7,Beauty,Low-Value,1
39,59886,85.4,2,3,Groceries,Low-Value,1
20,69699,80.25,7,29,Furniture,High-Value,1
29,96396,4.14,8,10,Furniture,Medium-Value,0
45,110678,37.89,8,43,Electronics,Medium-Value,0
47,45279,3.47,8,5,Clothing,Medium-Value,0
43,58106,10.21,9,34,Groceries,Low-Value,1
65,130776,60.14,1,8,Beauty,Medium-Value,1
38,121444,87.38,1,14,Electronics,Medium-Value,0
45,126300,11.98,2,40,Furniture,Medium-Value,0
43,133793,45.11,6,6,Clothing,High-Value,0
50,136278,91.09,1,1,Beauty,Medium-Value,1
38,99737,81.43,5,33,Electronics,Low-Value,0
52,60544,51.97,5,40,Furniture,Medium-Value,1
69,123247,77.16,4,11,Beauty,Medium-Value,1
51,131190,52.27,5,24,Beauty,Medium-Value,1
58,28997,15.81,1,10,Furniture,Low-Value,0
68,126102,12.47,6,44,Furniture,Medium-Value,0
64,105711,18.84,7,23,Groceries,Medium-Value,1
35,136045,35.09,8,16,Beauty,Medium-Value,1
28,60860,93.05,2,37,Furniture,High-Value,0
40,23225,79.97,7,16,Electronics,Low-Value,1
65,130114,43.28,6,44,Clothing,Low-Value,1
39,79470,49.31,9,31,Groceries,Medium-Value,0
34,133218,26.56,8,6,Furniture,High-Value,0
22,148854,70.44,4,30,Clothing,Low-Value,0
61,120764,80.28,9,37,Groceries,Low-Value,1
28,127041,23.89,1,1,Beauty,High-Value,0
47,132224,4.18,6,42,Clothing,High-Value,0
32,83656,62.39,8,25,Groceries,High-Value,1
44,71880,56.25,4,46,Furniture,Low-Value,1
52,81078,40.21,2,21,Furniture,High-Value,0
50,108646,64.39,2,35,Groceries,Medium-Value,1
37,96290,55.06,1,38,Beauty,Medium-Value,1
33,76633,25.06,5,5,Groceries,Low-Value,0
51,46655,39.77,6,49,Electronics,Medium-Value,0
19,141118,42.81,4,12,Groceries,Low-Value,1
52,63601,88.02,4,5,Groceries,Low-Value,1
57,23114,96.09,5,9,Furniture,Medium-Value,1
45,46502,89.3,5,44,Beauty,Low-Value,1
64,69768,71.92,9,9,Groceries,Low-Value,1
56,68128,58.5,8,35,Clothing,Low-Value,1
23,40028,68.93,9,1,Furniture,Medium-Value,1
26,75565,93.91,3,47,Furniture,Low-Value,1
37,103123,25.0,3,10,Groceries,Medium-Value,0
18,128255,53.51,1,46,Clothing,Medium-Value,1
25,55333,68.96,6,39,Groceries,Medium-Value,1
40,23174,67.92,4,36,Clothing,Medium-Value,0
20,137769,25.23,8,37,Furniture,Medium-Value,1
21,55398,58.67,2,48,Clothing,Low-Value,0
42,55929,79.59,2,35,Groceries,Low-Value,1
64,24321,47.51,7,17,Electronics,Medium-Value,0
55,143549,79.33,5,13,Electronics,High-Value,0
32,115971,35.99,1,6,Clothing,Low-Value,0
38,131508,93.88,7,37,Groceries,Medium-Value,1
52,75421,53.39,7,48,Beauty,High-Value,0
63,92635,59.59,6,32,Electronics,High-Value,1
69,43760,3.14,4,11,Furniture,Low-Value,1
31,31360,17.03,8,17,Groceries,Medium-Value,1
53,30313,63.29,2,5,Groceries,Low-Value,0
29,131806,41.99,2,6,Electronics,Medium-Value,1
34,105998,50.82,2,10,Beauty,Low-Value,0
56,25801,6.3,3,33,Furniture,Medium-Value,1
26,34130,83.41,6,30,Beauty,High-Value,0
52,34271,78.45,1,21,Furniture,High-Value,1
30,36075,18.54,2,42,Electronics,High-Value,0
32,122455,63.43,2,17,Groceries,Low-Value,1
35,127215,81.83,1,27,Furniture,Low-Value,0
68,38984,64.09,3,3,Groceries,Medium-Value,1
50,108095,31.04,7,29,Clothing,Medium-Value,0
23,80942,65.61,1,2,Clothing,Low-Value,1
44,32861,21.05,7,29,Electronics,Low-Value,0
40,118970,31.83,5,49,Electronics,High-Value,1
44,102203,24.01,9,36,Electronics,High-Value,1
51,91376,55.69,2,34,Clothing,Low-Value,1
63,81247,10.82,1,37,Furniture,Low-Value,1
55,89101,93.33,9,42,Beauty,Medium-Value,1
31,128730,33.35,8,1,Electronics,High-Value,1
53,40977,21.9,6,26,Beauty,Medium-Value,0
25,70617,49.65,5,1,Beauty,High-Value,0
52,77473,27.7,8,4,Clothing,Medium-Value,1
36,106654,53.49,8,39,Furniture,High-Value,1
47,108177,34.85,5,14,Clothing,Medium-Value,1
31,92902,13.21,7,46,Electronics,High-Value,1
37,112172,26.59,1,18,Clothing,High-Value,0
66,35630,43.84,4,34,Clothing,Low-Value,0
42,40056,3.03,2,1,Clothing,Low-Value,1
57,27382,77.06,3,22,Electronics,High-Value,0
41,75739,62.18,1,16,Electronics,Low-Value,1
31,101685,60.14,2,22,Clothing,Medium-Value,1
43,68639,54.6,1,16,Clothing,High-Value,0
55,79838,59.03,8,28,Beauty,High-Value,1
40,66041,93.47,4,28,Furniture,Low-Value,1
39,20992,0.86,3,22,Beauty,Medium-Value,0
65,92394,4.78,1,6,Furniture,Medium-Value,1
36,87657,19.15,2,25,Furniture,Low-Value,1
